Specimen properties : Specimen label,"DIC_S1"
General : End Time,"Tuesday, February 23, 2016 2:33:57 PM"
Specimen properties : Thickness,"0.92000",mm
Specimen properties : Width,"10.10000",mm
Test : Test Rate,"1.00000",mm/min
Modulus (Chord 0.001 mm/mm - 0.003 mm/mm) : Modulus (Chord 0.001 mm/mm - 0.003 mm/mm),,GPa

Time,Extension,Load,Tensile strain (Extensometer),Tensile stress
(s),(mm),(N),(mm/mm),(MPa)
"49.70000","0.82702","1190.80603","-0.00003","128.15390"
"49.80000","0.82876","1192.99939","-0.00011","128.38995"
"49.90000","0.83045","1195.04675","-0.00012","128.61029"
"50.00000","0.83209","1196.83569","-0.00009","128.80281"
"50.10000","0.83370","1198.69958","0.00001","129.00340"
"50.20000","0.83540","1200.42517","0.00007","129.18910"
"50.30000","0.83711","1202.33801","0.00009","129.39497"
"50.40000","0.83873","1203.36206","0.00006","129.50517"
"50.50000","0.84040","1205.64502","-0.00002","129.75087"
"50.60000","0.84203","1207.25671","-0.00008","129.92432"
"50.70000","0.84373","1209.20068","-0.00013","130.13353"
"50.80000","0.84541","1211.20361","-0.00010","130.34908"
"50.90000","0.84708","1212.90430","0.00005","130.53210"
"51.00000","0.84872","1214.34863","0.00009","130.68755"
"51.10000","0.85039","1216.22778","0.00011","130.88977"
"51.20000","0.85208","1218.29114","0.00009","131.11183"
"51.30000","0.85375","1219.87817","0.00002","131.28262"
"51.40000","0.85544","1221.95581","-0.00005","131.50623"
"51.50000","0.85704","1223.50476","-0.00008","131.67293"
"51.60000","0.85872","1224.83240","-0.00003","131.81580"
"51.70000","0.86043","1227.02075","0.00011","132.05132"
"51.80000","0.86212","1228.95801","0.00014","132.25980"
"51.90000","0.86371","1230.21338","0.00009","132.39490"
"52.00000","0.86537","1232.32776","-0.00005","132.62245"
"52.10000","0.86708","1234.18811","-0.00011","132.82266"
"52.20000","0.86878","1236.26929","-0.00018","133.04663"
"52.30000","0.87043","1237.96997","-0.00011","133.22966"
"52.40000","0.87202","1239.28870","-0.00001","133.37158"
"52.50000","0.87373","1241.47241","0.00006","133.60658"
"52.60000","0.87546","1243.25562","0.00016","133.79849"
"52.70000","0.87711","1244.98169","0.00023","133.98425"
"52.80000","0.87869","1246.54932","0.00015","134.15297"
"52.90000","0.88037","1248.46899","0.00005","134.35956"
"53.00000","0.88211","1250.29773","-0.00004","134.55637"
"53.10000","0.88377","1252.48694","-0.00011","134.79196"
"53.20000","0.88541","1253.99280","-0.00011","134.95403"
"53.30000","0.88701","1255.70813","-0.00001","135.13863"
"53.40000","0.88874","1257.50830","0.00011","135.33237"
"53.50000","0.89044","1259.56580","0.00019","135.55379"
"53.60000","0.89208","1261.19189","0.00027","135.72879"
"53.70000","0.89368","1263.03271","0.00017","135.92690"
"53.80000","0.89540","1264.86230","0.00001","136.12379"
"53.90000","0.89710","1266.94641","-0.00005","136.34808"
"54.00000","0.89876","1269.03796","-0.00014","136.57318"
"54.10000","0.90042","1270.67529","-0.00015","136.74939"
"54.20000","0.90206","1272.37378","0.00003","136.93217"
"54.30000","0.90376","1273.95203","0.00005","137.10204"
"54.40000","0.90543","1275.72510","0.00022","137.29285"
"54.50000","0.90709","1277.75183","0.00017","137.51096"
"54.60000","0.90872","1279.34924","0.00012","137.68288"
"54.70000","0.91040","1281.38025","-0.00007","137.90144"
"54.80000","0.91208","1282.91541","-0.00020","138.06667"
"54.90000","0.91376","1284.64429","-0.00018","138.25273"
"55.00000","0.91543","1286.68799","-0.00004","138.47267"
"55.10000","0.91703","1288.74500","0.00017","138.69405"
"55.20000","0.91872","1290.05017","0.00023","138.83450"
"55.30000","0.92042","1292.19360","0.00037","139.06517"
"55.40000","0.92211","1293.69971","0.00019","139.22726"
"55.50000","0.92370","1295.42004","0.00011","139.41240"
"55.60000","0.92537","1297.05750","0.00001","139.58862"
"55.70000","0.92709","1299.27283","-0.00001","139.82704"
"55.80000","0.92878","1300.88391","-0.00005","140.00043"
"55.90000","0.93043","1302.30688","0.00015","140.15356"
"56.00000","0.93201","1303.98193","0.00035","140.33383"
"56.10000","0.93373","1305.57813","0.00040","140.50562"
"56.20000","0.93545","1307.78491","0.00015","140.74310"
"56.30000","0.93711","1309.52832","-0.00007","140.93073"
"56.40000","0.93868","1310.74133","-0.00003","141.06128"
"56.50000","0.94037","1312.56787","-0.00001","141.25784"
"56.60000","0.94211","1314.31348","0.00015","141.44571"
"56.70000","0.94377","1316.30396","0.00035","141.65993"
"56.80000","0.94539","1317.50208","0.00066","141.78886"
"56.90000","0.94703","1319.36707","0.00076","141.98958"
"57.00000","0.94877","1321.40088","0.00081","142.20845"
"57.10000","0.95044","1323.17859","0.00044","142.39977"
"57.20000","0.95209","1324.63025","-0.00024","142.55598"
"57.30000","0.95369","1326.28687","-0.00049","142.73428"
"57.40000","0.95541","1328.24268","-0.00044","142.94476"
"57.50000","0.95709","1329.79297","0.00002","143.11160"
"57.60000","0.95875","1331.75574","0.00039","143.32283"
"57.70000","0.96041","1333.12146","0.00063","143.46982"
"57.80000","0.96204","1334.65796","0.00065","143.63516"
"57.90000","0.96374","1336.63293","0.00030","143.84772"
"58.00000","0.96541","1338.44592","-0.00014","144.04283"
"58.10000","0.96709","1339.99207","-0.00047","144.20923"
"58.20000","0.96871","1341.59058","-0.00054","144.38126"
"58.30000","0.97039","1343.26672","-0.00028","144.56165"
"58.40000","0.97208","1345.30066","0.00018","144.78053"
"58.50000","0.97375","1346.88147","0.00058","144.95065"
"58.60000","0.97543","1348.74109","0.00071","145.15079"
"58.70000","0.97704","1350.25415","0.00053","145.31363"
"58.80000","0.97873","1351.75366","0.00009","145.47501"
"58.90000","0.98043","1353.41370","-0.00036","145.65366"
"59.00000","0.98212","1355.83691","-0.00053","145.91443"
"59.10000","0.98372","1356.93835","-0.00040","146.03297"
"59.20000","0.98537","1358.75391","-0.00005","146.22836"
"59.30000","0.98709","1360.54358","0.00037","146.42096"
"59.40000","0.98877","1362.47791","0.00061","146.62914"
"59.50000","0.99043","1363.73596","0.00054","146.76453"
"59.60000","0.99203","1365.68518","0.00027","146.97430"
"59.70000","0.99375","1367.80640","-0.00018","147.20259"
"59.80000","0.99545","1369.21655","-0.00052","147.35434"
"59.90000","0.99710","1371.05713","-0.00057","147.55243"
"60.00000","0.99869","1372.63428","-0.00028","147.72215"
"60.10000","1.00038","1374.37341","0.00017","147.90932"
"60.20000","1.00210","1376.49084","0.00057","148.13721"
"60.30000","1.00375","1377.77844","0.00062","148.27577"
"60.40000","1.00539","1379.79456","0.00034","148.49275"
"60.50000","1.00703","1381.52356","-0.00009","148.67882"
"60.60000","1.00876","1383.42358","-0.00048","148.88330"
"60.70000","1.01042","1384.76038","-0.00058","149.02716"
"60.80000","1.01206","1386.95276","-0.00032","149.26311"
"60.90000","1.01368","1388.31921","0.00011","149.41016"
"61.00000","1.01540","1390.15503","0.00050","149.60773"
"61.10000","1.01710","1391.93982","0.00062","149.79980"
"61.20000","1.01875","1393.97034","0.00044","150.01834"
"61.30000","1.02040","1395.59424","0.00005","150.19310"
"61.40000","1.02207","1397.10339","-0.00038","150.35551"
"61.50000","1.02376","1399.07007","-0.00054","150.56717"
"61.60000","1.02542","1400.73694","-0.00042","150.74655"
"61.70000","1.02709","1402.38892","-0.00008","150.92433"
"61.80000","1.02871","1404.19409","0.00032","151.11861"
"61.90000","1.03040","1405.61462","0.00048","151.27148"
"62.00000","1.03208","1407.31860","0.00040","151.45486"
"62.10000","1.03376","1409.16821","0.00013","151.65392"
"62.20000","1.03541","1410.88879","-0.00023","151.83910"
"62.30000","1.03704","1412.57117","-0.00046","152.02014"
"62.40000","1.03872","1414.18567","-0.00044","152.19389"
"62.50000","1.04043","1416.18591","-0.00019","152.40916"
"62.60000","1.04211","1417.73425","0.00015","152.57579"
"62.70000","1.04369","1419.44177","0.00040","152.75955"
"62.80000","1.04538","1421.36523","0.00040","152.96655"
"62.90000","1.04709","1422.75330","0.00015","153.11594"
"63.00000","1.04877","1424.68774","-0.00015","153.32413"
"63.10000","1.05040","1426.41016","-0.00041","153.50949"
"63.20000","1.05202","1428.09985","-0.00047","153.69133"
"63.30000","1.05374","1429.66785","-0.00031","153.86008"
"63.40000","1.05545","1431.66626","0.00007","154.07515"
"63.50000","1.05708","1433.29944","0.00042","154.25092"
"63.60000","1.05868","1434.67957","0.00055","154.39944"
"63.70000","1.06039","1436.71228","0.00041","154.61819"
"63.80000","1.06212","1438.44824","0.00008","154.80502"
"63.90000","1.06377","1439.94568","-0.00019","154.96617"
"64.00000","1.06538","1441.71301","-0.00029","155.15637"
"64.10000","1.06705","1443.59058","-0.00021","155.35844"
"64.20000","1.06879","1445.35693","0.00008","155.54854"
"64.30000","1.07044","1446.98999","0.00031","155.72427"
"64.40000","1.07209","1448.75366","0.00050","155.91409"
"64.50000","1.07371","1450.32568","0.00044","156.08327"
"64.60000","1.07542","1452.36658","0.00019","156.30290"
"64.70000","1.07709","1453.90942","-0.00004","156.46895"
"64.80000","1.07876","1455.51953","-0.00021","156.64223"
"64.90000","1.08038","1457.14087","-0.00013","156.81671"
"65.00000","1.08205","1459.07874","0.00010","157.02527"
"65.10000","1.08376","1460.94482","0.00031","157.22609"
"65.20000","1.08541","1462.63696","0.00043","157.40820"
"65.30000","1.08707","1464.36707","0.00042","157.59439"
"65.40000","1.08871","1465.92590","0.00025","157.76216"
"65.50000","1.09039","1467.96729","-0.00001","157.98184"
"65.60000","1.09209","1469.57690","-0.00019","158.15508"
"65.70000","1.09377","1471.68811","-0.00021","158.38228"
"65.80000","1.09537","1472.84277","-0.00004","158.50655"
"65.90000","1.09705","1474.98474","0.00017","158.73706"
"66.00000","1.09874","1476.59119","0.00030","158.90994"
"66.10000","1.10045","1478.54285","0.00026","159.11998"
"66.20000","1.10208","1480.50366","0.00012","159.33101"
"66.30000","1.10369","1481.61060","-0.00006","159.45013"
"66.40000","1.10539","1483.53345","-0.00018","159.65707"
"66.50000","1.10712","1485.79724","-0.00020","159.90070"
"66.60000","1.10878","1487.24426","-0.00011","160.05643"
"66.70000","1.11036","1488.67065","0.00008","160.20993"
"66.80000","1.11204","1490.48584","0.00020","160.40527"
"66.90000","1.11377","1492.30212","0.00020","160.60075"
"67.00000","1.11546","1494.14868","0.00007","160.79947"
"67.10000","1.11706","1495.73926","-0.00011","160.97066"
"67.20000","1.11868","1497.32581","-0.00023","161.14139"
"67.30000","1.12040","1499.42688","-0.00034","161.36751"
"67.40000","1.12213","1501.37305","-0.00011","161.57695"
"67.50000","1.12377","1502.75012","0.00020","161.72516"
"67.60000","1.12534","1504.59131","0.00038","161.92331"
"67.70000","1.12704","1506.46326","0.00041","162.12476"
"67.80000","1.12878","1508.36340","0.00029","162.32925"
"67.90000","1.13044","1509.99243","0.00016","162.50456"
"68.00000","1.13204","1511.48364","-0.00003","162.66505"
"68.10000","1.13368","1513.29431","-0.00015","162.85991"
"68.20000","1.13543","1515.21997","-0.00021","163.06715"
"68.30000","1.13711","1516.67896","-0.00015","163.22417"
"68.40000","1.13876","1518.46069","0.00005","163.41592"
"68.50000","1.14037","1520.41089","0.00032","163.62579"
"68.60000","1.14208","1522.08521","0.00035","163.80598"
"68.70000","1.14377","1523.91101","0.00029","164.00249"
"68.80000","1.14543","1525.85327","0.00006","164.21150"
"68.90000","1.14708","1527.80713","-0.00010","164.42178"
"69.00000","1.14872","1529.32336","-0.00021","164.58496"
"69.10000","1.15041","1531.27393","-0.00020","164.79488"
"69.20000","1.15210","1532.83960","-0.00013","164.96336"
"69.30000","1.15378","1534.62463","0.00008","165.15547"
"69.40000","1.15538","1536.10681","0.00022","165.31499"
"69.50000","1.15704","1538.09265","0.00031","165.52870"
"69.60000","1.15875","1540.06250","0.00019","165.74069"
"69.70000","1.16045","1541.82996","0.00002","165.93091"
"69.80000","1.16207","1543.55591","-0.00013","166.11665"
"69.90000","1.16369","1545.08655","-0.00020","166.28137"
"70.00000","1.16540","1547.17944","-0.00015","166.50662"
"70.10000","1.16711","1548.90002","0.00002","166.69179"
"70.20000","1.16879","1550.73926","0.00013","166.88972"
"70.30000","1.17036","1552.49316","0.00030","167.07848"
"70.40000","1.17202","1554.26355","0.00036","167.26900"
"70.50000","1.17378","1556.29968","0.00019","167.48813"
"70.60000","1.17544","1558.13086","0.00007","167.68520"
"70.70000","1.17706","1559.76111","-0.00014","167.86064"
"70.80000","1.17868","1561.34961","-0.00012","168.03160"
"70.90000","1.18041","1563.22913","0.00007","168.23387"
"71.00000","1.18212","1565.59033","0.00026","168.48799"
"71.10000","1.18376","1567.15125","0.00036","168.65598"
"71.20000","1.18535","1568.60742","0.00034","168.81268"
"71.30000","1.18705","1570.87244","0.00021","169.05644"
"71.40000","1.18879","1572.81128","0.00003","169.26511"
"71.50000","1.19043","1574.61877","-0.00012","169.45963"
"71.60000","1.19205","1576.40222","-0.00012","169.65155"
"71.70000","1.19370","1578.24585","0.00002","169.84996"
"71.80000","1.19543","1580.12463","0.00017","170.05215"
"71.90000","1.19709","1581.66565","0.00024","170.21800"
"72.00000","1.19874","1583.72339","0.00024","170.43945"
"72.10000","1.20037","1585.50525","0.00016","170.63123"
"72.20000","1.20206","1587.65234","0.00002","170.86229"
"72.30000","1.20376","1589.54956","-0.00011","171.06647"
"72.40000","1.20541","1591.06531","-0.00014","171.22958"
"72.50000","1.20707","1593.02991","-0.00007","171.44102"
"72.60000","1.20871","1594.63635","0.00012","171.61391"
"72.70000","1.21040","1596.70996","0.00031","171.83707"
"72.80000","1.21209","1598.73535","0.00028","172.05504"
"72.90000","1.21376","1600.48303","0.00017","172.24312"
"73.00000","1.21539","1602.49487","0.00002","172.45963"
"73.10000","1.21705","1604.04211","-0.00009","172.62614"
"73.20000","1.21876","1606.17603","-0.00013","172.85579"
"73.30000","1.22044","1608.22107","-0.00007","173.07588"
"73.40000","1.22208","1610.16113","0.00002","173.28467"
"73.50000","1.22371","1612.10901","0.00010","173.49429"
"73.60000","1.22540","1614.12695","0.00018","173.71147"
"73.70000","1.22711","1616.08508","0.00011","173.92221"
"73.80000","1.22878","1617.92542","0.00009","174.12025"
"73.90000","1.23036","1619.35852","-0.00001","174.27449"
"74.00000","1.23205","1621.37708","-0.00005","174.49173"
"74.10000","1.23379","1623.48096","-0.00006","174.71814"
"74.20000","1.23545","1625.42126","0.00007","174.92696"
"74.30000","1.23705","1627.09082","0.00009","175.10663"
"74.40000","1.23869","1628.84412","0.00022","175.29532"
"74.50000","1.24042","1631.26685","0.00026","175.55606"
"74.60000","1.24210","1632.85706","0.00027","175.72719"
"74.70000","1.24375","1634.95996","0.00023","175.95351"
"74.80000","1.24535","1636.58447","0.00015","176.12834"
"74.90000","1.24707","1638.51514","0.00006","176.33612"
"75.00000","1.24877","1640.85156","0.00013","176.58755"
"75.10000","1.25042","1642.26611","0.00015","176.73979"
"75.20000","1.25204","1643.72241","0.00022","176.89651"
"75.30000","1.25371","1646.24768","0.00015","177.16829"
"75.40000","1.25543","1648.45703","0.00000","177.40605"
"75.50000","1.25710","1650.20886","-0.00012","177.59459"
"75.60000","1.25875","1651.93933","-0.00009","177.78082"
"75.70000","1.26039","1653.87219","-0.00016","177.98883"
"75.80000","1.26208","1655.95776","-0.00001","178.21329"
"75.90000","1.26375","1657.97119","0.00008","178.42996"
"76.00000","1.26543","1659.60059","0.00009","178.60532"
"76.10000","1.26706","1661.58850","0.00008","178.81926"
"76.20000","1.26872","1663.32056","-0.00003","179.00566"
"76.30000","1.27040","1665.42139","-0.00008","179.23175"
"76.40000","1.27208","1667.39258","-0.00012","179.44389"
"76.50000","1.27378","1669.59521","-0.00007","179.68094"
"76.60000","1.27538","1671.41895","0.00000","179.87720"
"76.70000","1.27704","1673.14063","0.00007","180.06248"
"76.80000","1.27874","1675.42200","0.00011","180.30801"
"76.90000","1.28043","1677.26501","0.00008","180.50635"
"77.00000","1.28206","1678.90955","0.00006","180.68333"
"77.10000","1.28370","1681.03027","-0.00005","180.91158"
"77.20000","1.28540","1683.20203","-0.00010","181.14529"
"77.30000","1.28710","1685.17078","-0.00008","181.35716"
"77.40000","1.28877","1686.94604","0.00001","181.54822"
"77.50000","1.29035","1689.09692","0.00010","181.77969"
"77.60000","1.29204","1690.70923","0.00012","181.95322"
"77.70000","1.29377","1692.89966","0.00007","182.18895"
"77.80000","1.29544","1694.67578","0.00005","182.38010"
"77.90000","1.29704","1696.74109","0.00000","182.60236"
"78.00000","1.29871","1698.29358","-0.00003","182.76944"
"78.10000","1.30043","1700.35400","-0.00003","182.99118"
"78.20000","1.30211","1702.60864","0.00007","183.23383"
"78.30000","1.30375","1704.48254","0.00005","183.43549"
"78.40000","1.30535","1706.43774","0.00014","183.64590"
"78.50000","1.30708","1708.06580","0.00011","183.82112"
"78.60000","1.30878","1710.25232","0.00015","184.05643"
"78.70000","1.31043","1712.10156","0.00012","184.25545"
"78.80000","1.31204","1713.88831","0.00006","184.44774"
"78.90000","1.31374","1715.73376","0.00005","184.64635"
"79.00000","1.31543","1717.99792","0.00007","184.89001"
"79.10000","1.31709","1719.64929","0.00011","185.06773"
"79.20000","1.31874","1721.82581","0.00010","185.30196"
"79.30000","1.32038","1723.59021","0.00011","185.49185"
"79.40000","1.32207","1725.18091","0.00004","185.66304"
"79.50000","1.32375","1727.38293","0.00006","185.90002"
"79.60000","1.32542","1729.46436","0.00004","186.12402"
"79.70000","1.32705","1731.30237","0.00007","186.32182"
"79.80000","1.32873","1733.28162","0.00011","186.53484"
"79.90000","1.33040","1735.33606","0.00022","186.75594"
"80.00000","1.33208","1737.42590","0.00016","186.98083"
"80.10000","1.33376","1739.11829","0.00017","187.16296"
"80.20000","1.33538","1741.06799","0.00007","187.37280"
"80.30000","1.33705","1743.17566","0.00003","187.59962"
"80.40000","1.33876","1745.40491","0.00011","187.83954"
"80.50000","1.34045","1747.48547","0.00019","188.06345"
"80.60000","1.34206","1748.98621","0.00021","188.22495"
"80.70000","1.34371","1751.09180","0.00015","188.45155"
"80.80000","1.34542","1753.16699","0.00004","188.67488"
"80.90000","1.34711","1754.71582","-0.00013","188.84157"
"81.00000","1.34876","1756.60352","-0.00011","189.04472"
"81.10000","1.35037","1758.54932","0.00001","189.25412"
"81.20000","1.35206","1760.71204","0.00011","189.48688"
"81.30000","1.35378","1762.98047","0.00017","189.73100"
"81.40000","1.35544","1764.65735","0.00016","189.91147"
"81.50000","1.35702","1766.14905","0.00009","190.07201"
"81.60000","1.35871","1768.36829","0.00005","190.31084"
"81.70000","1.36043","1770.58264","0.00010","190.54915"
"81.80000","1.36209","1772.66199","0.00005","190.77292"
"81.90000","1.36373","1774.20264","0.00005","190.93874"
"82.00000","1.36535","1776.36670","-0.00001","191.17163"
"82.10000","1.36708","1778.47351","0.00005","191.39836"
"82.20000","1.36877","1780.43188","0.00011","191.60912"
"82.30000","1.37041","1782.10596","0.00014","191.78928"
"82.40000","1.37202","1784.14075","0.00007","192.00827"
"82.50000","1.37373","1786.18066","0.00001","192.22780"
"82.60000","1.37543","1788.18005","0.00000","192.44298"
"82.70000","1.37709","1789.87622","0.00009","192.62552"
"82.80000","1.37875","1791.95093","0.00005","192.84879"
"82.90000","1.38039","1793.82092","0.00000","193.05003"
"83.00000","1.38210","1795.77161","0.00003","193.25996"
"83.10000","1.38375","1797.73145","0.00006","193.47089"
"83.20000","1.38543","1799.59143","0.00016","193.67105"
"83.30000","1.38705","1801.69556","0.00021","193.89751"
"83.40000","1.38873","1803.45410","0.00021","194.08676"
"83.50000","1.39043","1805.55347","0.00015","194.31268"
"83.60000","1.39209","1807.72742","0.00009","194.54665"
"83.70000","1.39377","1809.45898","0.00008","194.73300"
"83.80000","1.39538","1811.23853","0.00009","194.92451"
"83.90000","1.39705","1813.35327","0.00010","195.15210"
"84.00000","1.39875","1815.62598","0.00009","195.39668"
"84.10000","1.40044","1817.22827","0.00004","195.56912"
"84.20000","1.40204","1819.04297","-0.00003","195.76442"
"84.30000","1.40371","1821.33655","-0.00008","196.01126"
"84.40000","1.40540","1823.09814","-0.00005","196.20084"
"84.50000","1.40712","1825.15771","0.00005","196.42249"
"84.60000","1.40876","1826.74463","0.00012","196.59328"
"84.70000","1.41035","1828.84924","0.00014","196.81976"
"84.80000","1.41206","1831.16614","0.00015","197.06911"
"84.90000","1.41378","1832.83447","0.00003","197.24866"
"85.00000","1.41543","1834.74414","-0.00003","197.45418"
"85.10000","1.41702","1836.34338","-0.00001","197.62628"
"85.20000","1.41872","1838.83069","0.00006","197.89397"
"85.30000","1.42043","1840.51465","0.00013","198.07520"
"85.40000","1.42210","1842.49683","0.00025","198.28851"
"85.50000","1.42374","1844.18237","0.00026","198.46991"
"85.60000","1.42537","1846.28674","0.00025","198.69638"
"85.70000","1.42709","1848.34790","0.00024","198.91820"
"85.80000","1.42878","1850.14270","0.00025","199.11136"
"85.90000","1.43042","1852.18652","0.00010","199.33131"
"86.00000","1.43203","1853.89453","-0.00004","199.51512"
"86.10000","1.43374","1855.78650","-0.00007","199.71873"
"86.20000","1.43543","1857.84473","0.00008","199.94025"
"86.30000","1.43708","1859.20349","0.00021","200.08647"
"86.40000","1.43874","1861.45972","0.00036","200.32928"
"86.50000","1.44037","1863.16882","0.00033","200.51323"
"86.60000","1.44207","1865.25476","0.00012","200.73772"
"86.70000","1.44374","1867.31104","-0.00007","200.95900"
"86.80000","1.44541","1868.97241","-0.00013","201.13780"
"86.90000","1.44704","1870.84314","-0.00017","201.33913"
"87.00000","1.44873","1872.65759","-0.00008","201.53439"
"87.10000","1.45040","1874.49683","0.00016","201.73233"
"87.20000","1.45209","1876.66113","0.00029","201.96526"
"87.30000","1.45376","1878.47241","0.00034","202.16019"
"87.40000","1.45537","1880.25293","0.00020","202.35181"
"87.50000","1.45706","1882.04688","-0.00004","202.54486"
"87.60000","1.45875","1884.01794","-0.00020","202.75699"
"87.70000","1.46045","1886.04590","-0.00020","202.97523"
"87.80000","1.46203","1887.76855","-0.00007","203.16063"
"87.90000","1.46371","1890.03284","0.00012","203.40431"
"88.00000","1.46543","1891.83179","0.00027","203.59792"
"88.10000","1.46711","1893.73352","0.00033","203.80258"
"88.20000","1.46874","1895.68201","0.00022","204.01227"
"88.30000","1.47036","1897.36047","0.00000","204.19290"
"88.40000","1.47208","1899.57971","-0.00022","204.43175"
"88.50000","1.47380","1901.77454","-0.00031","204.66795"
"88.60000","1.47543","1903.52014","-0.00020","204.85580"
"88.70000","1.47701","1905.34204","-0.00001","205.05188"
"88.80000","1.47872","1907.41626","0.00017","205.27510"
"88.90000","1.48045","1909.44299","0.00025","205.49323"
"89.00000","1.48208","1911.33350","0.00020","205.69669"
"89.10000","1.48372","1913.18604","0.00002","205.89604"
"89.20000","1.48536","1915.09998","-0.00020","206.10202"
"89.30000","1.48708","1917.00513","-0.00021","206.30705"
"89.40000","1.48877","1919.25134","-0.00014","206.54880"
"89.50000","1.49041","1920.71729","0.00004","206.70656"
"89.60000","1.49201","1922.18347","0.00028","206.86435"
"89.70000","1.49374","1924.18982","0.00030","207.08026"
"89.80000","1.49544","1926.05542","0.00021","207.28104"
"89.90000","1.49708","1928.09448","0.00003","207.50049"
"90.00000","1.49874","1929.57239","-0.00019","207.65953"
"90.10000","1.50041","1931.64832","-0.00029","207.88295"
"90.20000","1.50210","1933.58215","-0.00021","208.09106"
"90.30000","1.50375","1935.16284","-0.00004","208.26118"
"90.40000","1.50540","1937.33984","0.00021","208.49547"
"90.50000","1.50704","1939.16809","0.00037","208.69221"
"90.60000","1.50873","1940.98096","0.00027","208.88733"
"90.70000","1.51042","1943.14417","0.00009","209.12013"
"90.80000","1.51210","1945.07861","-0.00010","209.32831"
"90.90000","1.51374","1946.80994","-0.00023","209.51463"
"91.00000","1.51537","1948.49634","-0.00015","209.69612"
"91.10000","1.51707","1950.84949","0.00003","209.94937"
"91.20000","1.51877","1952.59717","0.00021","210.13745"
"91.30000","1.52043","1954.36951","0.00026","210.32819"
"91.40000","1.52203","1956.10400","0.00028","210.51486"
"91.50000","1.52373","1957.99695","0.00023","210.71857"
"91.60000","1.52544","1959.89099","0.00009","210.92241"
"91.70000","1.52711","1961.69739","-0.00006","211.11681"
"91.80000","1.52871","1963.29834","-0.00013","211.28911"
"91.90000","1.53035","1965.19104","-0.00014","211.49280"
"92.00000","1.53208","1967.32520","0.00000","211.72247"
"92.10000","1.53378","1969.21228","0.00017","211.92557"
"92.20000","1.53542","1971.05969","0.00025","212.12437"
"92.30000","1.53701","1972.47351","0.00021","212.27654"
"92.40000","1.53872","1974.62646","0.00012","212.50824"
"92.50000","1.54045","1976.24048","0.00001","212.68193"
"92.60000","1.54210","1978.13477","-0.00005","212.88579"
"92.70000","1.54370","1979.26208","-0.00009","213.00711"
"92.80000","1.54538","1981.59521","-0.00001","213.25821"
"92.90000","1.54712","1983.88818","0.00008","213.50497"
"93.00000","1.54878","1985.43665","0.00024","213.67162"
"93.10000","1.55041","1987.07080","0.00031","213.84749"
"93.20000","1.55203","1988.92981","0.00026","214.04755"
"93.30000","1.55376","1990.77209","0.00009","214.24582"
"93.40000","1.55543","1992.52319","-0.00010","214.43427"
"93.50000","1.55708","1994.68127","-0.00021","214.66652"
"93.60000","1.55870","1995.98755","-0.00014","214.80710"
"93.70000","1.56039","1998.18372","0.00000","215.04346"
"93.80000","1.56209","2000.29333","0.00011","215.27049"
"93.90000","1.56375","2001.94482","0.00025","215.44823"
"94.00000","1.56542","2003.79492","0.00027","215.64732"
"94.10000","1.56704","2005.56677","0.00023","215.83801"
"94.20000","1.56874","2007.71362","0.00003","216.06906"
"94.30000","1.57041","2009.62183","-0.00006","216.27441"
"94.40000","1.57210","2011.36328","-0.00010","216.46182"
"94.50000","1.57372","2013.20728","-0.00006","216.66028"
"94.60000","1.57538","2015.13342","0.00001","216.86757"
"94.70000","1.57709","2017.46167","0.00009","217.11813"
"94.80000","1.57877","2018.97266","0.00012","217.28075"
"94.90000","1.58044","2020.96082","0.00002","217.49471"
"95.00000","1.58203","2022.63635","-0.00008","217.67503"
"95.10000","1.58373","2024.55298","-0.00017","217.88130"
"95.20000","1.58543","2026.34167","-0.00016","218.07379"
"95.30000","1.58711","2028.68079","0.00000","218.32553"
"95.40000","1.58871","2030.26355","0.00011","218.49586"
"95.50000","1.59037","2031.84082","0.00014","218.66562"
"95.60000","1.59211","2033.78027","0.00025","218.87433"
"95.70000","1.59379","2035.87805","0.00020","219.10010"
"95.80000","1.59540","2037.50562","0.00016","219.27525"
"95.90000","1.59702","2039.42908","0.00005","219.48225"
"96.00000","1.59874","2041.51343","-0.00006","219.70657"
"96.10000","1.60044","2043.38525","-0.00010","219.90802"
"96.20000","1.60210","2044.89453","-0.00007","220.07045"
"96.30000","1.60368","2046.67480","-0.00004","220.26204"
"96.40000","1.60537","2048.54321","0.00002","220.46312"
"96.50000","1.60712","2050.35889","0.00008","220.65851"
"96.60000","1.60876","2051.95728","0.00009","220.83054"
"96.70000","1.61039","2053.85645","0.00006","221.03493"
"96.80000","1.61203","2055.36963","0.00003","221.19777"
"96.90000","1.61376","2057.51489","-0.00001","221.42863"
"97.00000","1.61543","2059.22119","0.00003","221.61227"
"97.10000","1.61709","2060.97852","0.00001","221.80139"
"97.20000","1.61871","2062.91675","0.00013","222.00998"
"97.30000","1.62041","2064.61060","0.00016","222.19228"
"97.40000","1.62210","2066.62134","0.00014","222.40868"
"97.50000","1.62375","2068.46313","0.00008","222.60689"
"97.60000","1.62541","2070.30249","-0.00003","222.80484"
"97.70000","1.62705","2072.14648","-0.00008","223.00328"
"97.80000","1.62873","2073.95044","-0.00007","223.19742"
"97.90000","1.63042","2076.11963","-0.00005","223.43088"
"98.00000","1.63210","2077.96216","0.00007","223.62917"
"98.10000","1.63372","2079.42505","-0.00002","223.78661"
